,race_date,driverId,raceId,year,round,circuitId,race_name,race_time,driverRef,driver_dob,driver_nationality,driverst_points,driverst_position,driverst_wins,constructorId,csr_points,csr_status,constructorStandingsId,css_points,css_position,css_wins,constructorRef,cs_nationality,result_number,result_grid,result_position,result_positionText,result_positionOrder,result_points,result_laps,result_time,result_milliseconds,result_fastestLap,result_rank,result_fastestLapTime,result_fastestLapSpeed,qs_number,position,q1,q2,q3,total_laps,avg_lap_time,num_pit_stops,avg_pit_duration,driver_circuit_avg_result_point_before_race,driver_circuit_avg_pitstops_before_race,driver_avg_finish_pos_prior,is_podium,driver_podium_rate_prior,is_win,driver_win_rate_prior,driver_avg_finish_last_3,driver_experience_races,driver_experience_at_circuit,constructor_avg_finish_prior,circuit_country_nationality,is_home_gp,avg_temp,avg_windspeed,avg_precip,avg_humidity
869,2024-05-05,857,1126,2024,6,79,Miami Grand Prix,20:00:00,piastri,2001-04-06,Australian,41.0,6,0,1,28.0,\N,28786,124.0,3,1,mclaren,British,81,6,13,13,13,0.0,57,+49.756,5499632,43,1,1:30.634,214.965,81,6,1:28.032,1:27.721,1:27.675,57.0,96484.77192982456,2.0,26.3125,19.0,1.0,8.958333333333334,0,0.08333333333333333,0,0.0,6.666666666666667,24,1,7.733333333333333,American,0,24.6,10.85,0.0,72.5
870,2024-05-19,1,1127,2024,7,21,Emilia Romagna Grand Prix,13:00:00,hamilton,1985-01-07,British,35.0,8,0,131,15.0,\N,28795,79.0,4,0,mercedes,German,44,8,6,6,6,8.0,63,+35.104,5160356,43,8,1:20.331,219.994,44,8,1:16.604,1:15.677,1:15.504,63.0,81910.41269841269,1.0,29.547,7.5,2.5,4.611940298507463,0,0.47761194029850745,0,0.11940298507462686,8.0,67,2,4.611940298507463,Italian,0,23.1,3.0999999999999996,0.05,59.5
871,2024-05-19,4,1127,2024,7,21,Emilia Romagna Grand Prix,13:00:00,alonso,1981-07-29,Spanish,33.0,9,0,117,2.0,\N,28797,44.0,5,0,aston_martin,British,14,20,19,19,19,0.0,62,\N,\N,62,2,1:19.004,223.689,14,19,1:16.917,,,62.0,83877.03225806452,3.0,30.593999999999998,10.0,3.0,7.682539682539683,0,0.14285714285714285,0,0.0,7.333333333333333,63,1,6.0,Italian,0,23.1,3.0999999999999996,0.05,59.5
872,2024-05-19,807,1127,2024,7,21,Emilia Romagna Grand Prix,13:00:00,hulkenberg,1987-08-19,German,6.0,13,0,210,0.0,\N,28799,7.0,7,0,haas,American,27,10,11,11,11,0.0,62,\N,\N,3,20,1:21.700,216.308,27,10,1:15.841,1:15.569,1:15.980,62.0,83073.04838709677,1.0,29.749,,,13.655172413793103,0,0.0,0,0.0,10.666666666666666,29,0,13.592592592592593,Italian,0,23.1,3.0999999999999996,0.05,59.5
873,2024-05-19,815,1127,2024,7,21,Emilia Romagna Grand Prix,13:00:00,perez,1990-01-26,Mexican,107.0,3,0,9,29.0,\N,28793,268.0,1,5,red_bull,Austrian,11,11,8,8,8,4.0,63,+54.776,5180028,52,3,1:19.686,221.775,11,11,1:16.404,1:15.706,,63.0,82222.66666666667,1.0,29.669,6.5,2.0,4.833333333333333,0,0.4393939393939394,0,0.07575757575757576,3.0,66,2,4.833333333333333,Italian,0,23.1,3.0999999999999996,0.05,59.5
874,2024-05-19,817,1127,2024,7,21,Emilia Romagna Grand Prix,13:00:00,ricciardo,1989-07-01,Australian,5.0,14,0,215,1.0,\N,28800,20.0,6,0,rb,Italian,3,9,13,13,13,0.0,62,\N,\N,13,19,1:21.569,216.655,3,9,1:16.060,1:15.691,1:15.674,62.0,83111.5,1.0,30.068,12.0,2.5,10.509803921568627,0,0.0196078431372549,0,0.0196078431372549,14.333333333333334,51,2,14.0,Italian,0,23.1,3.0999999999999996,0.05,59.5
875,2024-05-19,822,1127,2024,7,21,Emilia Romagna Grand Prix,13:00:00,bottas,1989-08-28,Finnish,0.0,20,0,15,0.0,\N,28798,0.0,10,0,sauber,Swiss,77,16,18,18,18,0.0,62,\N,\N,11,18,1:21.455,216.959,77,16,1:16.626,,,62.0,83574.1129032258,1.0,30.24,5.0,1.0,10.186440677966102,0,0.1864406779661017,0,0.01694915254237288,14.666666666666666,59,1,16.0,Italian,0,23.1,3.0999999999999996,0.05,59.5
876,2024-05-19,825,1127,2024,7,21,Emilia Romagna Grand Prix,13:00:00,kevin_magnussen,1992-10-05,Danish,1.0,16,0,210,0.0,\N,28799,7.0,7,0,haas,American,20,18,12,12,12,0.0,62,\N,\N,58,12,1:21.009,218.153,20,18,1:16.854,,,62.0,83091.70967741935,1.0,31.302,9.0,1.0,13.976190476190476,0,0.0,0,0.0,16.0,42,1,13.226190476190476,Italian,0,23.1,3.0999999999999996,0.05,59.5
877,2024-05-19,830,1127,2024,7,21,Emilia Romagna Grand Prix,13:00:00,max_verstappen,1997-09-30,Dutch,161.0,1,5,9,29.0,\N,28793,268.0,1,5,red_bull,Austrian,1,1,1,1,1,25.0,63,1:25:25.252,5125252,38,9,1:20.366,219.898,1,1,1:15.762,1:15.176,1:14.746,63.0,81353.20634920635,1.0,30.416,1.0,2.0,1.9104477611940298,1,0.9104477611940298,1,0.7164179104477612,1.3333333333333333,67,2,3.993197278911565,Italian,0,23.1,3.0999999999999996,0.05,59.5
878,2024-05-19,832,1127,2024,7,21,Emilia Romagna Grand Prix,13:00:00,sainz,1994-09-01,Spanish,93.0,5,1,6,25.0,\N,28794,212.0,2,1,ferrari,Italian,55,4,5,5,5,10.0,63,+22.325,5147577,63,7,1:20.220,220.299,55,5,1:16.015,1:15.512,1:15.233,63.0,81707.57142857143,1.0,30.508,5.0,2.0,5.428571428571429,0,0.30158730158730157,0,0.047619047619047616,4.333333333333333,63,1,5.428571428571429,Italian,0,23.1,3.0999999999999996,0.05,59.5
879,2024-05-19,839,1127,2024,7,21,Emilia Romagna Grand Prix,13:00:00,ocon,1996-09-17,French,1.0,15,0,214,0.0,\N,28802,1.0,8,0,alpine,French,31,12,14,14,14,0.0,62,\N,\N,37,16,1:21.304,217.361,31,12,1:16.361,1:15.906,,62.0,83373.53225806452,1.0,30.659,11.5,3.0,9.327868852459016,0,0.03278688524590164,0,0.01639344262295082,12.0,61,2,9.153061224489797,Italian,0,23.1,3.0999999999999996,0.05,59.5
880,2024-05-19,840,1127,2024,7,21,Emilia Romagna Grand Prix,13:00:00,stroll,1998-10-29,Canadian,11.0,11,0,117,2.0,\N,28797,44.0,5,0,aston_martin,British,18,13,9,9,9,2.0,63,+1:19.556,5204808,58,10,1:20.570,219.342,18,13,1:16.458,1:15.992,,63.0,82616.0,1.0,29.971,9.0,2.0,10.67741935483871,0,0.0,0,0.0,14.666666666666666,62,2,9.92361111111111,Italian,0,23.1,3.0999999999999996,0.05,59.5
881,2024-05-19,842,1127,2024,7,21,Emilia Romagna Grand Prix,13:00:00,gasly,1996-02-07,French,0.0,19,0,214,0.0,\N,28802,1.0,8,0,alpine,French,10,15,16,16,16,0.0,62,\N,\N,10,17,1:21.371,217.183,10,15,1:16.015,1:16.381,,62.0,83467.20967741935,2.0,30.3675,9.5,2.5,10.21875,0,0.03125,0,0.0,13.666666666666666,64,2,9.928057553956835,Italian,0,23.1,3.0999999999999996,0.05,59.5
882,2024-05-19,844,1127,2024,7,21,Emilia Romagna Grand Prix,13:00:00,leclerc,1997-10-16,Monegasque,113.0,2,0,6,25.0,\N,28794,212.0,2,1,ferrari,Italian,16,3,3,3,3,15.0,63,+7.916,5133168,27,5,1:19.935,221.084,16,4,1:15.823,1:15.328,1:14.970,63.0,81478.85714285714,1.0,30.149,5.0,2.5,4.806451612903226,1,0.3387096774193548,0,0.04838709677419355,3.6666666666666665,62,2,5.120567375886525,Italian,0,23.1,3.0999999999999996,0.05,59.5
883,2024-05-19,846,1127,2024,7,21,Emilia Romagna Grand Prix,13:00:00,norris,1999-11-13,British,101.0,4,1,1,30.0,\N,28796,154.0,3,1,mclaren,British,4,2,2,2,2,18.0,63,+0.725,5125977,54,6,1:19.994,220.921,4,3,1:15.915,1:15.371,1:14.837,63.0,81364.71428571429,1.0,29.956,3.0,1.5,7.0,1,0.22058823529411764,0,0.014705882352941176,2.6666666666666665,68,2,8.027777777777779,Italian,0,23.1,3.0999999999999996,0.05,59.5
884,2024-05-19,847,1127,2024,7,21,Emilia Romagna Grand Prix,13:00:00,russell,1998-02-15,British,44.0,7,0,131,15.0,\N,28795,79.0,4,0,mercedes,German,63,6,7,7,7,7.0,63,+47.154,5172406,54,1,1:18.589,224.871,63,6,1:16.107,1:15.671,1:15.234,63.0,82101.68253968254,2.0,29.634500000000003,4.0,1.0,7.634920634920635,0,0.1746031746031746,0,0.015873015873015872,7.0,63,1,5.101351351351352,Italian,0,23.1,3.0999999999999996,0.05,59.5
885,2024-05-19,852,1127,2024,7,21,Emilia Romagna Grand Prix,13:00:00,tsunoda,2000-05-11,Japanese,15.0,10,0,215,1.0,\N,28800,20.0,6,0,rb,Italian,22,7,10,10,10,1.0,62,\N,\N,14,11,1:20.936,218.350,22,7,1:15.894,1:15.358,1:15.465,62.0,82953.35483870968,1.0,29.628,9.5,2.0,12.271186440677965,0,0.0,0,0.0,8.0,59,2,12.238095238095237,Italian,0,23.1,3.0999999999999996,0.05,59.5
886,2024-05-19,855,1127,2024,7,21,Emilia Romagna Grand Prix,13:00:00,zhou,1999-05-30,Chinese,0.0,18,0,15,0.0,\N,28798,0.0,10,0,sauber,Swiss,24,17,15,15,15,0.0,62,\N,\N,37,13,1:21.016,218.134,24,17,1:16.834,,,62.0,83390.08064516129,1.0,30.244,15.0,1.0,13.317073170731707,0,0.0,0,0.0,14.333333333333334,41,1,15.333333333333334,Italian,0,23.1,3.0999999999999996,0.05,59.5
887,2024-05-19,857,1127,2024,7,21,Emilia Romagna Grand Prix,13:00:00,piastri,2001-04-06,Australian,53.0,6,0,1,30.0,\N,28796,154.0,3,1,mclaren,British,81,5,4,4,4,12.0,63,+14.132,5139384,25,4,1:19.907,221.162,81,2,1:15.940,1:15.407,1:14.820,63.0,81577.52380952382,1.0,29.77,,,9.12,0,0.08,0,0.0,9.666666666666666,25,0,7.768211920529802,Italian,0,23.1,3.0999999999999996,0.05,59.5
888,2024-05-19,858,1127,2024,7,21,Emilia Romagna Grand Prix,13:00:00,sargeant,2000-12-31,American,0.0,21,0,3,0.0,\N,28801,0.0,9,0,williams,British,2,19,17,17,17,0.0,62,\N,\N,55,14,1:21.229,217.562,2,20,\N,\N,\N,62.0,83488.75806451614,1.0,31.085,,,15.380952380952381,0,0.0,0,0.0,16.0,21,0,13.671875,Italian,0,23.1,3.0999999999999996,0.05,59.5
889,2024-05-26,1,1128,2024,8,6,Monaco Grand Prix,13:00:00,hamilton,1985-01-07,British,42.0,8,0,131,17.0,\N,28805,96.0,4,0,mercedes,German,44,7,7,7,7,7.0,78,+14.908,8610462,\N,0,\N,\N,44,7,1:11.528,1:11.056,1:10.621,78.0,110390.53846153847,2.0,24.232,6.333333333333333,2.3333333333333335,4.632352941176471,0,0.47058823529411764,0,0.11764705882352941,7.0,68,3,4.632352941176471,Monegasque,0,20.8,8.45,0.0,83.0
890,2024-05-26,4,1128,2024,8,6,Monaco Grand Prix,13:00:00,alonso,1981-07-29,Spanish,33.0,9,0,117,0.0,\N,28807,44.0,5,0,aston_martin,British,14,14,11,11,11,0.0,76,\N,\N,\N,0,\N,\N,14,16,1:12.019,\N,\N,76.0,113150.1052631579,1.0,,7.333333333333333,1.6666666666666667,7.859375,0,0.140625,0,0.0,11.666666666666666,64,3,6.481481481481482,Monegasque,0,20.8,8.45,0.0,83.0
891,2024-05-26,817,1128,2024,8,6,Monaco Grand Prix,13:00:00,ricciardo,1989-07-01,Australian,5.0,14,0,215,4.0,\N,28810,24.0,6,0,rb,Italian,3,12,12,12,12,0.0,76,\N,\N,\N,0,\N,\N,3,13,1:11.785,1:11.482,\N,76.0,113155.5,1.0,,12.5,1.5,10.557692307692308,0,0.019230769230769232,0,0.019230769230769232,13.333333333333334,52,2,13.8,Monegasque,0,20.8,8.45,0.0,83.0
892,2024-05-26,822,1128,2024,8,6,Monaco Grand Prix,13:00:00,bottas,1989-08-28,Finnish,0.0,20,0,15,0.0,\N,28808,0.0,10,0,sauber,Swiss,77,17,13,13,13,0.0,76,\N,\N,\N,0,\N,\N,77,19,1:12.512,\N,\N,76.0,113158.44736842105,2.0,24.239,10.0,1.5,10.316666666666666,0,0.18333333333333332,0,0.016666666666666666,16.0,60,2,16.333333333333332,Monegasque,0,20.8,8.45,0.0,83.0
893,2024-05-26,830,1128,2024,8,6,Monaco Grand Prix,13:00:00,max_verstappen,1997-09-30,Dutch,169.0,1,5,9,8.0,\N,28803,276.0,1,5,red_bull,Austrian,1,6,6,6,6,8.0,78,+13.853,8609407,\N,0,\N,\N,1,6,1:11.711,1:10.745,1:10.567,78.0,110377.01282051283,2.0,23.813,1.6666666666666667,1.6666666666666667,1.8970588235294117,0,0.9117647058823529,0,0.7205882352941176,1.3333333333333333,68,3,3.972972972972973,Monegasque,0,20.8,8.45,0.0,83.0
894,2024-05-26,832,1128,2024,8,6,Monaco Grand Prix,13:00:00,sainz,1994-09-01,Spanish,108.0,4,1,6,40.0,\N,28804,252.0,2,2,ferrari,Italian,55,3,3,3,3,15.0,78,+7.585,8603139,\N,0,\N,\N,55,3,1:11.543,1:11.075,1:10.518,78.0,110296.65384615384,1.0,,4.0,1.6666666666666667,5.421875,1,0.296875,0,0.046875,5.0,64,3,5.421875,Monegasque,0,20.8,8.45,0.0,83.0
895,2024-05-26,840,1128,2024,8,6,Monaco Grand Prix,13:00:00,stroll,1998-10-29,Canadian,11.0,11,0,117,0.0,\N,28807,44.0,5,0,aston_martin,British,18,13,14,14,14,0.0,76,\N,\N,\N,0,\N,\N,18,14,1:11.728,1:11.563,\N,76.0,113177.90789473684,3.0,26.1715,11.0,2.5,10.65079365079365,0,0.0,0,0.0,13.666666666666666,63,2,9.917241379310346,Monegasque,0,20.8,8.45,0.0,83.0
896,2024-05-26,842,1128,2024,8,6,Monaco Grand Prix,13:00:00,gasly,1996-02-07,French,1.0,18,0,214,1.0,\N,28812,2.0,9,0,alpine,French,10,10,10,10,10,1.0,77,\N,\N,\N,0,\N,\N,10,10,1:11.714,1:10.896,1:11.311,77.0,112412.92207792208,1.0,,8.0,2.0,10.307692307692308,0,0.03076923076923077,0,0.0,13.666666666666666,65,3,9.971428571428572,Monegasque,0,20.8,8.45,0.0,83.0
897,2024-05-26,844,1128,2024,8,6,Monaco Grand Prix,13:00:00,leclerc,1997-10-16,Monegasque,138.0,2,1,6,40.0,\N,28804,252.0,2,2,ferrari,Italian,16,1,1,1,1,25.0,78,2:23:15.554,8595554,\N,0,\N,\N,16,1,1:11.584,1:10.825,1:10.270,78.0,110199.41025641025,1.0,,5.0,2.5,4.777777777777778,1,0.3492063492063492,1,0.047619047619047616,3.3333333333333335,63,2,5.105633802816901,Monegasque,1,20.8,8.45,0.0,83.0
898,2024-05-26,846,1128,2024,8,6,Monaco Grand Prix,13:00:00,norris,1999-11-13,British,113.0,3,1,1,30.0,\N,28806,184.0,3,1,mclaren,British,4,4,4,4,4,12.0,78,+8.650,8604204,\N,0,\N,\N,4,4,1:11.760,1:10.732,1:10.542,78.0,110310.30769230769,1.0,,6.0,2.3333333333333335,6.927536231884058,0,0.2318840579710145,0,0.014492753623188406,1.6666666666666667,69,3,7.972477064220183,Monegasque,0,20.8,8.45,0.0,83.0
899,2024-05-26,847,1128,2024,8,6,Monaco Grand Prix,13:00:00,russell,1998-02-15,British,54.0,7,0,131,17.0,\N,28805,96.0,4,0,mercedes,German,63,5,5,5,5,10.0,78,+13.309,8608863,\N,0,\N,\N,63,5,1:11.492,1:10.929,1:10.543,78.0,110370.03846153847,1.0,,8.0,1.3333333333333333,7.625,0,0.171875,0,0.015625,7.0,64,3,5.114093959731544,Monegasque,0,20.8,8.45,0.0,83.0
900,2024-05-26,848,1128,2024,8,6,Monaco Grand Prix,13:00:00,albon,1996-03-23,Thai,2.0,15,0,3,2.0,\N,28811,2.0,8,0,williams,British,23,9,9,9,9,2.0,77,\N,\N,\N,0,\N,\N,23,9,1:11.623,1:11.216,1:10.948,77.0,112332.54545454546,1.0,,14.0,2.0,12.1,0,0.0,0,0.0,13.666666666666666,40,1,12.24561403508772,Monegasque,0,20.8,8.45,0.0,83.0
901,2024-05-26,852,1128,2024,8,6,Monaco Grand Prix,13:00:00,tsunoda,2000-05-11,Japanese,19.0,10,0,215,4.0,\N,28810,24.0,6,0,rb,Italian,22,8,8,8,8,4.0,77,\N,\N,\N,0,\N,\N,22,8,1:11.852,1:11.106,1:10.858,77.0,112143.38961038961,1.0,,16.0,2.0,12.233333333333333,0,0.0,0,0.0,9.0,60,3,12.136363636363637,Monegasque,0,20.8,8.45,0.0,83.0
902,2024-05-26,855,1128,2024,8,6,Monaco Grand Prix,13:00:00,zhou,1999-05-30,Chinese,0.0,19,0,15,0.0,\N,28808,0.0,10,0,sauber,Swiss,24,18,16,16,16,0.0,76,\N,\N,\N,0,\N,\N,24,20,1:13.028,\N,\N,76.0,113826.5,2.0,24.367,14.5,2.0,13.357142857142858,0,0.0,0,0.0,14.333333333333334,42,2,15.321428571428571,Monegasque,0,20.8,8.45,0.0,83.0
903,2024-05-26,857,1128,2024,8,6,Monaco Grand Prix,13:00:00,piastri,2001-04-06,Australian,71.0,6,0,1,30.0,\N,28806,184.0,3,1,mclaren,British,81,2,2,2,2,18.0,78,+7.152,8602706,\N,0,\N,\N,81,2,1:11.500,1:10.756,1:10.424,78.0,110291.10256410256,1.0,,10.0,1.0,8.923076923076923,1,0.07692307692307693,0,0.0,8.333333333333334,26,1,7.743421052631579,Monegasque,0,20.8,8.45,0.0,83.0
904,2024-05-26,858,1128,2024,8,6,Monaco Grand Prix,13:00:00,sargeant,2000-12-31,American,0.0,21,0,3,2.0,\N,28811,2.0,8,0,williams,British,2,15,15,15,15,0.0,76,\N,\N,\N,0,\N,\N,2,17,1:12.020,\N,\N,76.0,113218.15789473684,2.0,24.384,18.0,3.0,15.454545454545455,0,0.0,0,0.0,17.0,22,1,13.69767441860465,Monegasque,0,20.8,8.45,0.0,83.0
905,2024-06-09,1,1129,2024,9,7,Canadian Grand Prix,18:00:00,hamilton,1985-01-07,British,55.0,8,0,131,28.0,\N,28815,124.0,4,0,mercedes,German,44,7,4,4,4,13.0,70,+4.915,6352842,70,1,1:14.856,209.730,44,7,1:12.851,1:11.979,1:12.280,70.0,90754.88571428572,3.0,25.60166666666667,3.0,2.0,4.666666666666667,0,0.463768115942029,0,0.11594202898550725,6.333333333333333,69,2,4.666666666666667,Canadian,0,18.3,19.35,0.0,60.0
906,2024-06-09,4,1129,2024,9,7,Canadian Grand Prix,18:00:00,alonso,1981-07-29,Spanish,41.0,9,0,117,14.0,\N,28817,58.0,5,0,aston_martin,British,14,6,6,6,6,8.0,70,+17.510,6365437,70,6,1:16.303,205.753,14,6,1:13.117,1:12.635,1:12.228,70.0,90934.81428571428,2.0,25.067,5.5,2.0,7.907692307692308,0,0.13846153846153847,0,0.0,13.0,65,2,6.642857142857143,Canadian,0,18.3,19.35,0.0,60.0
907,2024-06-09,807,1129,2024,9,7,Canadian Grand Prix,18:00:00,hulkenberg,1987-08-19,German,6.0,14,0,210,0.0,\N,28819,7.0,7,0,haas,American,27,17,11,11,11,0.0,70,+30.824,6378751,67,8,1:16.683,204.733,27,19,1:13.978,\N,\N,70.0,91125.0142857143,3.0,24.550666666666668,15.0,2.0,13.566666666666666,0,0.0,0,0.0,10.666666666666666,30,1,13.5,Canadian,0,18.3,19.35,0.0,60.0
908,2024-06-09,817,1129,2024,9,7,Canadian Grand Prix,18:00:00,ricciardo,1989-07-01,Australian,9.0,12,0,215,4.0,\N,28820,28.0,6,0,rb,Italian,3,5,8,8,8,4.0,70,+28.672,6376599,68,12,1:17.076,203.689,3,5,1:13.240,1:12.572,1:12.178,70.0,91094.27142857143,2.0,27.079,11.0,2.0,10.584905660377359,0,0.018867924528301886,0,0.018867924528301886,13.333333333333334,53,1,13.5,Canadian,0,18.3,19.35,0.0,60.0
909,2024-06-09,822,1129,2024,9,7,Canadian Grand Prix,18:00:00,bottas,1989-08-28,Finnish,0.0,20,0,15,0.0,\N,28818,0.0,10,0,sauber,Swiss,77,0,13,13,13,0.0,70,+40.487,6388414,65,13,1:17.250,203.231,77,17,1:13.366,\N,\N,70.0,91263.05714285714,1.0,24.929,8.5,1.0,10.360655737704919,0,0.18032786885245902,0,0.01639344262295082,15.666666666666666,61,2,15.857142857142858,Canadian,0,18.3,19.35,0.0,60.0
910,2024-06-09,825,1129,2024,9,7,Canadian Grand Prix,18:00:00,kevin_magnussen,1992-10-05,Danish,1.0,18,0,210,0.0,\N,28819,7.0,7,0,haas,American,20,14,12,12,12,0.0,70,+31.253,6379180,68,7,1:16.499,205.226,20,14,1:13.217,1:12.916,\N,70.0,91131.14285714286,4.0,27.236,17.0,1.5,13.930232558139535,0,0.0,0,0.0,15.666666666666666,43,2,13.211764705882352,Canadian,0,18.3,19.35,0.0,60.0
911,2024-06-09,830,1129,2024,9,7,Canadian Grand Prix,18:00:00,max_verstappen,1997-09-30,Dutch,194.0,1,6,9,25.0,\N,28813,301.0,1,6,red_bull,Austrian,1,2,1,1,1,25.0,70,1:45:47.927,6347927,70,4,1:15.569,207.751,1,2,1:12.360,1:12.549,1:12.000,70.0,90684.67142857143,2.0,24.276,1.0,2.0,1.9565217391304348,1,0.8985507246376812,1,0.7101449275362319,3.0,69,2,3.9865771812080535,Canadian,0,18.3,19.35,0.0,60.0
912,2024-06-09,839,1129,2024,9,7,Canadian Grand Prix,18:00:00,ocon,1996-09-17,French,2.0,17,0,214,3.0,\N,28822,5.0,8,0,alpine,French,31,18,10,10,10,1.0,70,+30.313,6378240,70,10,1:17.012,203.859,31,18,1:13.435,\N,\N,70.0,91117.71428571429,1.0,24.495,7.0,2.0,9.403225806451612,0,0.03225806451612903,0,0.016129032258064516,11.666666666666666,62,2,9.202020202020202,Canadian,0,18.3,19.35,0.0,60.0
913,2024-06-09,840,1129,2024,9,7,Canadian Grand Prix,18:00:00,stroll,1998-10-29,Canadian,17.0,11,0,117,14.0,\N,28817,58.0,5,0,aston_martin,British,18,9,7,7,7,6.0,70,+23.625,6371552,70,9,1:16.762,204.523,18,9,1:13.088,1:12.659,1:12.701,70.0,91022.17142857143,2.0,24.6545,9.5,1.5,10.703125,0,0.0,0,0.0,13.333333333333334,64,2,9.945205479452055,Canadian,1,18.3,19.35,0.0,60.0
914,2024-06-09,842,1129,2024,9,7,Canadian Grand Prix,18:00:00,gasly,1996-02-07,French,3.0,15,0,214,3.0,\N,28822,5.0,8,0,alpine,French,10,15,9,9,9,2.0,70,+30.021,6377948,70,11,1:17.013,203.856,10,15,1:13.289,1:12.940,\N,70.0,91113.54285714286,2.0,24.6595,13.0,2.0,10.303030303030303,0,0.030303030303030304,0,0.0,12.666666666666666,66,2,9.97163120567376,Canadian,0,18.3,19.35,0.0,60.0
915,2024-06-09,846,1129,2024,9,7,Canadian Grand Prix,18:00:00,norris,1999-11-13,British,131.0,3,1,1,28.0,\N,28816,212.0,3,1,mclaren,British,4,3,2,2,2,18.0,70,+3.879,6351806,67,3,1:15.558,207.782,4,3,1:12.959,1:12.201,1:12.021,70.0,90740.08571428571,2.0,23.703,14.0,2.0,6.885714285714286,1,0.22857142857142856,0,0.014285714285714285,2.3333333333333335,70,2,7.9363636363636365,Canadian,0,18.3,19.35,0.0,60.0
916,2024-06-09,847,1129,2024,9,7,Canadian Grand Prix,18:00:00,russell,1998-02-15,British,69.0,7,0,131,28.0,\N,28815,124.0,4,0,mercedes,German,63,1,3,3,3,15.0,70,+4.317,6352244,70,2,1:14.895,209.621,63,1,1:13.013,1:11.742,1:12.000,70.0,90746.34285714285,3.0,25.877333333333336,4.0,2.0,7.584615384615384,1,0.16923076923076924,0,0.015384615384615385,6.666666666666667,65,1,5.113333333333333,Canadian,0,18.3,19.35,0.0,60.0
917,2024-06-09,852,1129,2024,9,7,Canadian Grand Prix,18:00:00,tsunoda,2000-05-11,Japanese,19.0,10,0,215,4.0,\N,28820,28.0,6,0,rb,Italian,22,8,14,14,14,0.0,70,+52.694,6400621,70,14,1:17.309,203.075,22,8,1:12.748,1:12.303,1:12.414,70.0,91437.44285714286,1.0,25.569,14.0,2.0,12.163934426229508,0,0.0,0,0.0,8.333333333333334,61,1,11.956521739130435,Canadian,0,18.3,19.35,0.0,60.0
918,2024-06-09,855,1129,2024,9,7,Canadian Grand Prix,18:00:00,zhou,1999-05-30,Chinese,0.0,19,0,15,0.0,\N,28818,0.0,10,0,sauber,Swiss,24,0,15,15,15,0.0,69,\N,\N,68,15,1:17.325,203.033,24,20,1:14.292,\N,\N,69.0,92774.71014492754,3.0,26.9865,12.0,2.0,13.418604651162791,0,0.0,0,0.0,15.0,43,2,15.344827586206897,Canadian,0,18.3,19.35,0.0,60.0
919,2024-06-09,857,1129,2024,9,7,Canadian Grand Prix,18:00:00,piastri,2001-04-06,Australian,81.0,6,0,1,28.0,\N,28816,212.0,3,1,mclaren,British,81,4,5,5,5,10.0,70,+10.199,6358126,65,5,1:16.247,205.904,81,4,1:12.907,1:12.462,1:12.103,70.0,90830.37142857142,2.0,23.7265,11.0,2.0,8.666666666666666,0,0.1111111111111111,0,0.0,6.333333333333333,27,1,7.705882352941177,Canadian,0,18.3,19.35,0.0,60.0
920,2024-06-23,1,1130,2024,10,4,Spanish Grand Prix,13:00:00,hamilton,1985-01-07,British,70.0,8,0,131,27.0,\N,28825,151.0,4,0,mercedes,German,44,3,3,3,3,15.0,66,+17.790,5318017,46,4,1:17.809,215.466,44,3,1:12.143,1:11.792,1:11.701,66.0,80576.01515151515,2.0,21.7215,2.6666666666666665,2.3333333333333335,4.6571428571428575,1,0.45714285714285713,0,0.11428571428571428,5.666666666666667,70,3,4.6571428571428575,Spanish,0,21.700000000000003,15.05,0.2,70.5
921,2024-06-23,4,1130,2024,10,4,Spanish Grand Prix,13:00:00,alonso,1981-07-29,Spanish,41.0,9,0,117,0.0,\N,28827,58.0,5,0,aston_martin,British,14,10,12,12,12,0.0,65,\N,\N,50,8,1:18.334,214.022,14,11,1:12.505,1:12.128,\N,65.0,81688.06153846154,2.0,22.264000000000003,11.0,2.3333333333333335,7.878787878787879,0,0.13636363636363635,0,0.0,12.0,66,3,6.620689655172414,Spanish,1,21.700000000000003,15.05,0.2,70.5
922,2024-06-23,807,1130,2024,10,4,Spanish Grand Prix,13:00:00,hulkenberg,1987-08-19,German,6.0,14,0,210,0.0,\N,28829,7.0,8,0,haas,American,27,13,11,11,11,0.0,66,+1:19.215,5379442,49,10,1:18.609,213.273,27,13,1:12.708,1:12.310,\N,66.0,81430.93939393939,2.0,22.62,15.0,3.0,13.483870967741936,0,0.0,0,0.0,11.0,31,1,13.413793103448276,Spanish,0,21.700000000000003,15.05,0.2,70.5
923,2024-06-23,815,1130,2024,10,4,Spanish Grand Prix,13:00:00,perez,1990-01-26,Mexican,111.0,5,0,9,29.0,\N,28823,330.0,1,7,red_bull,Austrian,11,11,8,8,8,4.0,66,+59.524,5359751,51,3,1:17.785,215.532,11,8,1:12.477,1:12.054,1:12.061,66.0,81208.34848484848,3.0,21.70566666666667,3.6666666666666665,2.3333333333333335,4.880597014925373,0,0.43283582089552236,0,0.07462686567164178,5.0,67,3,4.880597014925373,Spanish,0,21.700000000000003,15.05,0.2,70.5
